# Time-averaged data for fix 2
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6] c_Ag_mom[1] c_Ag_mom[2] c_Ag_mom[3]
224360 -96.5672 -92.2413 60.7297 -68.0326 -41.0527 -50.8143 -2359.27 -1286.78 -1411.74
224370 -65.4175 -113.656 3.30543 -48.2502 -57.5761 -89.9988 -1712.77 -1835.58 -2702.32
224380 -20.9895 -122.616 -70.3911 -25.2915 -73.6341 -131.769 -920.16 -2365.03 -4111.83
224390 28.2271 -115.742 -152.017 4.68453 -85.0439 -175.489 91.7363 -2731.46 -5583.15
224400 74.4638 -97.5879 -231.533 44.309 -88.789 -219.994 1366.36 -2849.79 -7043.11
224410 118.591 -76.3968 -302.998 92.9587 -83.8897 -263.945 2890.18 -2703.87 -8442.85
224420 168.212 -57.4908 -365.411 147.549 -72.0096 -306.436 4604 -2345.75 -9777.22
224430 228.481 -41.529 -419.706 204.402 -56.4687 -346.328 6421.97 -1874.28 -11050.9
224440 294.88 -29.4788 -465.428 260.368 -40.6452 -381.971 8241.45 -1389.96 -12232.8
224450 356.687 -21.5752 -497.739 312.689 -26.0104 -411.549 9945.94 -946.119 -13241.8
224460 405.28 -15.3497 -510.166 357.828 -12.4609 -432.778 11404.8 -530.183 -13961
224470 440.164 -5.38004 -501.159 391.593 0.693632 -442.964 12486.1 -100.399 -14284.2
224480 463.686 11.2724 -476.006 410.266 13.3235 -440.372 13089.2 352.172 -14177.6
224490 474.968 31.1877 -444.218 412.236 24.3946 -426.089 13169 780.209 -13708.7
224500 470.057 48.3367 -413.36 397.775 32.8216 -403.795 12729.6 1118.93 -13015.7
224510 446.429 59.996 -386.909 368.17 38.5653 -378.215 11807.8 1346.26 -12238.6
224520 405.668 68.1708 -363.127 325.797 43.0146 -352.748 10472.5 1507.04 -11463.8
224530 351.895 79.3053 -338.221 274.058 48.9025 -328.482 8826.98 1691.81 -10704.5
224540 289.621 98.5397 -309.546 216.815 59.1496 -303.744 6995.87 2005.11 -9912.26
224550 224.178 127.573 -275.96 157.734 76.4038 -275.421 5103.2 2536.87 -9006.24
224560 158.975 163.059 -237.297 100.028 101.71 -240.984 3257.87 3321.71 -7911.13
224570 94.2348 201.655 -194.037 46.4567 133.616 -199.621 1545.5 4311.29 -6588.21
224580 29.4229 240.397 -147.195 -0.857537 169.101 -152.373 26.0576 5408.95 -5058.01
224590 -33.3785 277.481 -97.645 -40.4916 205.102 -102.107 -1257.58 6517.7 -3409.24
224600 -88.6063 312.631 -46.8186 -71.8189 238.363 -52.6187 -2278.52 7539 -1777.85
224610 -129.464 344.811 1.27659 -95.3506 265.167 -7.77424 -3038.67 8364.05 -305.83
224620 -154.208 371.192 40.6739 -112.537 282.408 29.5373 -3574.11 8900.07 897.262
224630 -167.858 385.977 66.2846 -124.567 288.914 57.871 -3933.43 9104.8 1772.95
224640 -176.066 384.095 76.187 -131.27 285.572 76.5591 -4134.54 8991.44 2305.45
224650 -179.515 363.312 73.9173 -130.751 274.09 85.4884 -4134.95 8608.01 2515.05
224660 -173.647 325.733 66.7411 -120.656 255.752 85.5774 -3855.15 8003.71 2469.89
224670 -151.755 276.671 63.2946 -100.481 230.75 79.5619 -3249.9 7199.78 2282.16
224680 -111.588 222.417 68.8979 -72.7377 198.893 71.1559 -2369.4 6196.15 2075.52
224690 -60.2957 165.5 84.4486 -41.5773 160.479 64.3524 -1346.26 4995.81 1955.38
224700 -11.2935 103.139 106.029 -10.4502 116.272 62.5871 -318.848 3609.36 1987.54
224710 26.3079 32.7027 127.591 18.7707 67.1553 67.1297 620.018 2049.87 2169.85
224720 52.6717 -42.2478 143.662 44.4057 13.7321 75.557 1415.69 347.329 2415.25
224730 72.9451 -111.07 151.558 64.5314 -42.0494 82.5599 2033.23 -1418.12 2578.51
224740 90.4616 -164.097 149.35 77.9649 -96.0014 82.4889 2462.07 -3099.67 2521.26
224750 104.325 -198.824 136.402 85.0518 -141.833 72.3831 2720.16 -4506.94 2176.38
224760 111.758 -218.6 112.259 86.9224 -173.004 53.3255 2827.83 -5464.82 1572.89
224770 109.108 -226.055 75.5493 84.3262 -186.283 29.2463 2788.29 -5882.99 807.553
224780 93.1823 -220.372 27.775 78.6625 -183.469 4.22001 2623.63 -5797.3 -3.94462
224790 66.4804 -201.985 -23.0796 72.6976 -169.93 -18.7241 2413.1 -5346.14 -747.135
224800 37.8962 -176.465 -65.1312 67.9864 -150.657 -37.6729 2234.68 -4683.4 -1323.21
224810 15.8272 -150.288 -90.7661 63.7723 -127.943 -51.9899 2100.09 -3905.72 -1689.47
224820 3.07742 -125.346 -99.8138 59.0855 -102.401 -62.0648 1993.44 -3051.5 -1884.69
224830 -2.2025 -98.2425 -98.4136 54.5168 -74.5277 -69.1022 1922.04 -2140.61 -1998.3
224840 -3.64572 -65.2101 -93.656 51.6792 -45.8188 -74.171 1914.97 -1208.7 -2105.29
224850 -2.87956 -26.3765 -90.5308 51.7359 -18.3996 -77.7277 1989.11 -311.747 -2222.05
224860 3.3784 14.5977 -90.3343 54.0407 5.84509 -79.3599 2123.66 484.718 -2307.52
224870 17.9483 52.4498 -91.9756 56.4833 25.1957 -78.2316 2263.57 1113.53 -2304.94
224880 37.3389 82.2066 -94.0337 57.6154 38.5073 -73.5413 2357.55 1523.33 -2182.03
224890 54.5908 102.491 -93.5562 58.0824 45.7453 -65.3968 2401.07 1706.28 -1946.15
224900 65.5187 114.401 -86.9738 59.4136 47.5364 -55.6236 2424.32 1697.74 -1651.63
224910 71.9747 119.289 -74.5953 61.6962 44.1632 -46.223 2431.24 1530.73 -1362.93
224920 77.4937 112.626 -61.7663 62.8428 34.7298 -37.1736 2373.88 1189.54 -1090.4
224930 84.0955 89.1942 -53.564 60.8361 17.7581 -26.4088 2209.25 619.42 -783.465
224940 91.0066 50.3432 -47.6215 55.9409 -7.85292 -11.4901 1964.03 -216.588 -367.446
224950 96.9291 4.50715 -35.4061 50.5675 -41.4233 9.20535 1724.14 -1286.04 228.841
224960 102.572 -39.4295 -8.20917 46.6957 -79.9255 36.7578 1563.13 -2490.06 1054.89
224970 108.818 -80.6194 36.4211 44.4209 -119.237 71.1018 1497.14 -3715.27 2118.8
224980 112.773 -123.148 93.4352 43.5479 -156.148 110.77 1503.52 -4881.32 3368.96
224990 109.765 -165.102 153.03 44.5033 -189.263 152.447 1558.57 -5947.9 4686.53
225000 100.234 -197.65 205.277 47.6864 -218.149 191.445 1651.93 -6882.54 5910.24
225010 90.6329 -215.129 245.643 52.7193 -241.17 223.163 1776.25 -7621.95 6896.27
225020 85.2611 -220.732 276.069 57.4439 -255.219 244.636 1898.22 -8077.72 7569.55
225030 81.2099 -223.391 299.699 58.4936 -257.692 255.334 1938.73 -8181.63 7927
225040 73.0742 -227.689 314.931 52.7696 -247.828 256.828 1804.83 -7920.22 8009.15
225050 58.5838 -228.801 318.35 39.5524 -227.207 251.437 1455.53 -7331.47 7870.89
225060 39.6338 -216.812 309.693 21.0447 -198.505 241.482 934.967 -6472.57 7571.69
225070 20.0572 -184.662 293.505 0.709998 -164.112 229.563 336.602 -5396.36 7191.2
225080 2.94098 -134.875 277.838 -18.9129 -125.637 218.802 -262.222 -4156.62 6839.4
225090 -10.7335 -77.7846 269.674 -36.7441 -84.256 211.929 -819.214 -2823.19 6618.71
225100 -21.0823 -25.3904 269.939 -51.6047 -41.5788 209.516 -1288.62 -1476.31 6557.2
225110 -27.4892 17.0457 275.308 -61.2335 0.363148 209.53 -1596.92 -183.233 6587.35
225120 -28.6541 52.0236 280.605 -63.4157 39.756 208.636 -1674.97 1019.75 6592.97
225130 -23.7822 83.2327 279.076 -57.6738 75.4058 203.942 -1507.58 2119.24 6464.15
225140 -14.4855 110.749 264.975 -46.3391 106.681 193.044 -1166.01 3098.55 6115.13
225150 -4.44945 132.099 238.331 -34.2839 132.242 173.861 -797.543 3912.29 5491.84
225160 1.16567 145.614 202.979 -26.2496 149.277 145.615 -555.366 4473.53 4592.24
225170 -1.29692 150.239 162.697 -24.9626 154.599 109.547 -541.017 4684.05 3462.56
225180 -11.9414 145.326 118.469 -31.5204 147.053 68.1391 -802.394 4498.3 2168.97
225190 -27.4948 131.589 69.4402 -45.8788 128.558 24.445 -1329.08 3953.72 787.911
225200 -43.3518 109.982 16.5917 -65.9227 102.43 -18.5054 -2031.84 3140.72 -590.939
225210 -57.371 82.1613 -34.6608 -87.6258 71.8941 -58.2146 -2760.49 2156.25 -1870.87
225220 -69.9023 49.4878 -77.7783 -106.726 39.3067 -92.4946 -3381.43 1089.11 -2962.76
225230 -83.2577 12.8268 -111.037 -121.513 6.96714 -119.47 -3849.95 28.3804 -3806.61
225240 -97.3304 -26.8356 -136.953 -132.707 -22.7531 -138.311 -4202.88 -941.831 -4392.58
225250 -109.211 -64.9818 -159.454 -141.905 -47.9889 -150.267 -4493.59 -1753.46 -4761.22
225260 -115.526 -93.409 -178.486 -149.69 -67.4205 -157.878 -4742.37 -2353.26 -4976.73
225270 -116.575 -106.011 -191.656 -155.31 -79.9117 -163.231 -4930.66 -2704.03 -5085.8
225280 -115.173 -103.655 -199.929 -157.749 -85.1387 -166.039 -5031.56 -2807.46 -5087.58
225290 -114.048 -93.87 -205.323 -156.874 -84.3186 -163.953 -5039.92 -2726.1 -4940.46
225300 -115.008 -86.5611 -206.582 -153.378 -80.1326 -154.906 -4969.61 -2568.1 -4603.09
225310 -118.933 -86.8171 -199.297 -147.798 -75.5962 -139.062 -4836.16 -2441.18 -4081.66
225320 -123.709 -90.4871 -181.044 -140.464 -73.1035 -119.113 -4647.68 -2404.12 -3453.24
225330 -123.167 -87.326 -153.483 -131.498 -72.5609 -99.0132 -4397.97 -2423.29 -2842.14
225340 -112.258 -71.0845 -122.029 -120.679 -70.1611 -82.078 -4070.14 -2363.94 -2352.7
225350 -93.6776 -43.8691 -90.3595 -107.693 -60.3677 -69.6077 -3660.27 -2068.4 -2018.76
225360 -76.0386 -12.6606 -60.81 -92.5858 -40.6369 -61.5654 -3186.25 -1471.01 -1823.85
225370 -64.546 19.0601 -37.3772 -76.103 -12.94 -57.5024 -2680.03 -624.261 -1737.33
225380 -56.9238 52.2936 -24.6074 -59.9207 17.9339 -55.8243 -2181.63 349.329 -1705.82
225390 -47.3809 88.7578 -22.9904 -45.5601 46.4085 -53.7814 -1725.28 1301.37 -1642.1
225400 -33.4674 125.418 -27.2854 -33.8104 68.5384 -49.0122 -1332.73 2103.34 -1465.75
225410 -17.5039 154.758 -30.0518 -25.5732 83.0786 -41.1466 -1034.15 2684.14 -1162.76
225420 -4.75758 169.078 -28.4439 -21.8162 90.4881 -31.8273 -872.674 3022.64 -795.255
225430 -2.78565 165.887 -27.0929 -22.2594 91.1809 -23.0678 -858.042 3110.03 -457.933
225440 -15.5242 147.436 -34.4192 -24.4447 84.2676 -16.3965 -925.201 2921.39 -236.976
225450 -35.4339 118.956 -55.3638 -24.9064 67.9145 -13.4975 -954.242 2413.62 -194.394
225460 -48.7055 84.3582 -85.0846 -21.0887 40.7668 -16.0936 -832.53 1552.54 -353.292
225470 -47.5975 42.3816 -111.9 -12.103 3.50896 -24.5238 -512.69 351.232 -675.513
225480 -33.6046 -9.70338 -126.408 0.881396 -40.9169 -36.115 -38.315 -1116.27 -1058.72
225490 -13.11 -70.3702 -128.157 15.2268 -88.3251 -45.9711 485.747 -2723.75 -1371.35
225500 8.11806 -131.634 -121.119 28.8827 -133.769 -49.5489 968.304 -4293.4 -1500.14
225510 28.7337 -181.975 -108.319 41.6349 -171.941 -44.3711 1382.7 -5614.84 -1373.22
225520 52.6392 -213.315 -90.8948 54.455 -198.894 -30.4859 1763.07 -6526.31 -976.484
225530 85.1067 -224.818 -66.5428 68.68 -213.447 -10.6971 2176.93 -6985.39 -373.258
225540 127.417 -222.445 -30.3997 85.5312 -216.837 11.3231 2690.57 -7051.53 328.662
225550 175.093 -214.556 16.9071 105.758 -211.865 33.6374 3337.83 -6833.77 1048.65
225560 220.437 -206.717 67.5601 129.412 -202.333 56.4822 4114.34 -6461.78 1757.94
225570 257.776 -201.264 111.216 156.053 -191.417 79.9209 4993.58 -6044.35 2448.27
225580 287.098 -197.584 143.567 184.722 -179.254 102.694 5930.57 -5606.55 3103.76
225590 311.997 -190.686 167.372 213.509 -163.087 122.741 6860.54 -5076.29 3701.8
225600 335.622 -174.587 187.851 240.087 -140.028 138.474 7715.41 -4361.25 4215.14
225610 358.204 -145.971 204.809 262.17 -110.163 149.049 8434.31 -3441.69 4601.95
225620 376.801 -106.192 211.354 277.528 -76.3218 154.47 8954.54 -2383.63 4821.06
225630 386.944 -60.3494 201.8 284.447 -41.4412 155.453 9215.77 -1273.02 4864.4
225640 383.289 -15.4182 179.164 282.306 -6.51304 152.326 9183.66 -151.278 4754.65
225650 361.802 24.4073 154.879 271.456 28.9042 144.827 8851.88 979.671 4519.06
225660 322.767 58.6777 139.643 251.874 64.3777 133.066 8211.41 2099.03 4179.51
225670 271.341 89.582 133.672 222.386 97.5191 117.927 7230.28 3134.44 3749.99
225680 212.008 119.848 126.288 181.732 125.561 100.179 5880.53 4006.82 3218.15
225690 147.165 150.616 105.823 130.578 147.566 78.4025 4191.09 4698.64 2527.78
225700 76.0238 179.714 69.8121 71.9722 164.868 49.1938 2270.91 5256.89 1600.95
225710 -0.758383 203.284 25.2705 10.874 179.322 10.4188 278.154 5735.46 407.511
225720 -79.1062 219.58 -22.0128 -48.0155 191.426 -35.6091 -1638.11 6146.23 -976.109
225730 -150.884 228.832 -71.4186 -101.413 200.054 -82.1637 -3373.15 6452.51 -2384.64
225740 -208.172 230.691 -122.257 -147.394 203.277 -122.146 -4858.33 6586.02 -3641.61
225750 -247.564 222.239 -169.529 -184.368 198.984 -151.644 -6037.43 6465.3 -4633.45
225760 -270.894 201.481 -205.865 -211 185.172 -170.991 -6861.97 6016.92 -5337.31
225770 -282.465 169.818 -227.142 -226.389 160.514 -182.961 -7304.14 5203.69 -5794.45
225780 -283.843 131.071 -235.184 -230.481 125.447 -190.146 -7369.26 4052.9 -6061.46
225790 -273.624 89.6398 -236.16 -224.536 83.1263 -193.637 -7118.44 2670.01 -6178.08
225800 -253.767 48.2254 -235.223 -212.094 39.0729 -192.805 -6691.25 1221.62 -6156.89
225810 -233.823 7.53427 -233.934 -198.11 -0.482739 -186.524 -6269.17 -110.174 -5986.3
225820 -224.03 -29.6698 -229.584 -187.128 -31.0755 -174.537 -5993.67 -1181.02 -5648.97
225830 -224.817 -57.2755 -217.35 -182.12 -51.9011 -157.654 -5917.05 -1924.5 -5143.19
225840 -228.025 -69.7949 -194.686 -183.025 -64.9427 -136.898 -5987.47 -2356.85 -4484.75
225850 -226.973 -68.5204 -163.768 -185.791 -72.4029 -112.969 -6064.88 -2540.13 -3702.02
225860 -221.085 -60.2507 -130.294 -184.912 -75.1283 -86.7727 -6000.36 -2537.33 -2843.04
225870 -212.94 -51.2499 -100.309 -177.324 -72.9312 -59.8251 -5728.96 -2386.23 -1967.09
225880 -203.515 -43.1792 -76.4434 -163.623 -65.3572 -33.4518 -5287.53 -2092.89 -1107.32
225890 -191.411 -32.9035 -55.9056 -146.665 -52.22 -7.85179 -4758.98 -1648.6 -249.753
225900 -175.084 -17.2702 -33.7536 -128.698 -34.0467 17.7443 -4206.71 -1057.45 647.493
225910 -153.141 3.06181 -6.00513 -110.368 -11.8395 44.4469 -3647.98 -345.998 1610.85
225920 -122.304 22.9058 28.8176 -91.3249 13.0616 72.128 -3059.45 435.719 2611.16
225930 -78.7747 37.1252 67.6832 -70.0603 38.1424 98.4817 -2383.81 1201.99 3550.89
225940 -22.8579 46.0638 103.826 -44.1751 60.1057 119.751 -1549.52 1858.44 4290.13
225950 39.4059 54.9447 128.687 -11.8762 77.2465 132.044 -518.233 2366.79 4698.01
225960 98.9512 67.9506 137.009 26.2521 89.5529 133.342 678.523 2747.43 4709.47
225970 148.067 86.1213 128.491 66.999 98.3492 124.525 1945.3 3039.96 4367.5
225980 182.526 104.409 110.85 105.379 105.252 109.615 3147.1 3279.97 3816.78
225990 201.241 116.152 96.1598 136.126 111.535 93.8471 4140.44 3484.01 3247.73
226000 205.825 120.49 94.2856 156.039 117.081 82.053 4827.89 3644.21 2832.14
226010 200.647 122.52 107.061 165.331 121.129 77.798 5192.47 3757.33 2685.55
226020 192.354 128.983 129.288 165.913 124.378 83.0466 5268.75 3866.13 2859.77
226030 186.444 144.322 155.782 159.45 128.992 97.3855 5101.47 4054.96 3338.48
226040 184.238 170.226 186.969 147.409 137.065 117.803 4742.59 4390.62 4035.64
226050 183.209 203.88 221.399 131.845 148.523 140.17 4267.95 4860.64 4821.18
226060 179.37 236.595 251.716 115.836 160.917 161.102 3770.37 5358.34 5561.9
226070 170.298 256.53 268.808 102.382 169.997 178.247 3329.34 5715.09 6151.99
226080 158.324 254.822 269.371 93.6112 170.959 189.742 3005.32 5759.77 6522.21
226090 149.888 231.056 258.8 90.9578 160.062 193.577 2860.67 5382.59 6631.96
226100 150.956 191.759 245.986 94.94 135.747 188.809 2944.25 4567.92 6478.64
226110 162.652 143.435 236.781 104.082 99.255 177.453 3232.42 3385.36 6133.55
226120 179.641 88.3928 231.818 114.732 54.3732 164.647 3605.81 1958.07 5738.71
226130 191.986 26.571 228.929 122.718 6.0891 155.618 3901.95 427.498 5435.1
226140 191.143 -40.9642 226.574 124.716 -41.1047 153.078 3987.9 -1078.65 5308.3
226150 175.271 -109.118 225.971 118.998 -84.659 157.379 3800.51 -2481.76 5389.39
226160 149.098 -169.25 228.774 105.31 -124.792 167.032 3342.91 -3772.55 5657.93
226170 118.775 -215.013 234.645 84.1371 -163.245 179.204 2648.34 -4991.31 6030.75
226180 87.1053 -249.554 240.851 56.2405 -201.501 190.082 1757.46 -6192.86 6374.43
226190 54.1591 -283.028 243.162 23.4065 -239.94 195.95 733.561 -7414.55 6554.22
226200 19.2926 -322.393 239.086 -11.3494 -277.63 194.359 -331.979 -8640.33 6483.39
226210 -17.1216 -365.653 227.219 -45.062 -312.465 184.526 -1349.26 -9791.12 6144.74
226220 -51.9171 -406.521 206.979 -75.6415 -341.962 167.734 -2252.69 -10759.8 5588.12
226230 -81.1936 -439.301 177.931 -101.594 -364.037 146.82 -2998.43 -11461.9 4904.3
226240 -103.496 -460.917 140.059 -121.571 -377.547 124.635 -3551.77 -11863.3 4178.59
226250 -118.379 -471.391 96.7026 -133.822 -381.889 102.764 -3876.96 -11962.4 3453.86
226260 -125.041 -473.344 53.3793 -136.514 -375.83 80.9334 -3938.72 -11748.7 2723.06
226270 -121.952 -468.689 15.0187 -128.654 -357.488 57.6495 -3721.4 -11181.4 1946.68
226280 -106.668 -455.657 -16.8808 -111.256 -325.389 31.8328 -3252.08 -10208.5 1088.85
226290 -76.5487 -428.037 -46.4229 -87.6546 -279.922 3.73507 -2600.79 -8815.42 150.03
226300 -31.8645 -378.74 -80.0296 -61.2668 -223.781 -25.6264 -1846.46 -7054.91 -841.384
226310 21.037 -305.754 -120.065 -33.7464 -160.335 -55.7111 -1034.33 -5022.88 -1862.44
226320 72.9725 -214.99 -161.907 -4.80298 -91.8799 -86.3269 -168.571 -2813.83 -2890.56
226330 117.153 -116.961 -197.057 25.9296 -19.5909 -115.858 750.125 -502.119 -3865.05
226340 151.222 -19.918 -220.659 57.1663 55.2909 -141.381 1680.21 1853.4 -4694.01
226350 176.277 72.5072 -233.344 85.4176 130.934 -160.55 2528.27 4206.04 -5315.49
226360 194.165 158.666 -240.153 106.933 205.346 -173.616 3190.24 6513.14 -5740.9
226370 205.641 237.323 -244.688 120.075 275.746 -182.638 3609.81 8704.55 -6037.4
226380 208.654 306.633 -247.958 125.258 338.166 -190.26 3782.9 10668.8 -6277.42
226390 201.996 364.059 -248.624 123.172 389.333 -198.044 3716.51 12298.7 -6498.41
226400 187.125 406.734 -248.022 114.088 427.704 -205.417 3418.23 13529.5 -6689.95
226410 167.217 434.124 -249.45 98.9899 451.869 -210.62 2923.51 14314.1 -6813.28
226420 144.028 448.338 -252.712 79.4248 459.647 -212.143 2291.04 14597 -6830.53
226430 117.943 449.451 -252.825 56.4611 449.359 -209.396 1563.35 14337.1 -6720.27
226440 88.757 434.045 -245.988 31.3268 420.989 -202.91 784.75 13520.1 -6493.56
226450 56.0416 396.604 -232.258 7.33794 375.985 -194.277 36.6685 12156 -6204.01
226460 20.4402 333.585 -213.382 -12.1912 317.384 -185.366 -602.666 10318.4 -5915.11
226470 -13.5124 249.576 -190.687 -26.1726 250.145 -176.193 -1097.42 8162.67 -5630.33
226480 -38.682 155.7 -166.294 -35.0845 179.144 -163.722 -1433.35 5872.4 -5253.96
226490 -49.6073 65.2579 -140.159 -39.183 108.281 -143.911 -1594.06 3599.25 -4644.55
226500 -45.6166 -14.791 -107.459 -38.5835 40.6394 -115.15 -1578.29 1446.43 -3718.51
226510 -30.3769 -85.259 -63.7652 -34.2151 -21.3797 -78.9947 -1427.88 -529.842 -2505.69
226520 -8.42018 -149.713 -12.4013 -28.0605 -76.982 -38.6634 -1223.16 -2326.48 -1131.86
226530 15.6249 -210.311 38.3884 -21.9408 -127.012 2.17246 -1033.8 -3971.5 232.133
226540 37.0062 -264.802 83.0094 -15.5213 -171.613 39.1691 -858.682 -5461.16 1420.28
226550 53.8166 -307.528 121.204 -6.96746 -209.84 68.1161 -633.742 -6741.55 2313.38
226560 70.1669 -330.618 154.134 4.88947 -240.846 86.6471 -300.363 -7754.4 2863.48
226570 91.0294 -331.762 179.18 19.5846 -264.159 94.9944 153.978 -8468.64 3090.16
226580 117.48 -315.37 193.163 36.1096 -278.564 94.8955 711.157 -8866.69 3054.87
226590 145.924 -289.715 197.87 54.053 -282.351 88.644 1344.45 -8931.32 2839.14
226600 170.976 -261.522 197.792 72.9706 -274.431 78.464 2015.41 -8660.59 2527.27
226610 187.882 -233.63 193.906 91.6944 -255.404 66.1162 2666.25 -8081.74 2174.95
226620 193.243 -205.62 181.952 108.093 -227.303 52.4424 3223.02 -7247.44 1795.16
226630 186.036 -174.538 157.492 119.285 -192.926 37.8933 3603.53 -6226.07 1386.39
226640 169.519 -137.769 120.776 122.403 -155.006 22.9973 3734.09 -5088.41 961.657
226650 149.261 -95.0794 78.0382 115.724 -115.887 8.3276 3572.7 -3902.57 544.111
226660 129.135 -47.7068 35.8854 99.5807 -77.817 -6.1543 3120.65 -2735.45 142.929
226670 108.256 0.663788 -1.48891 76.1871 -42.2617 -20.6831 2420.18 -1631.85 -256
226680 83.9952 43.7283 -35.3915 48.2429 -8.91636 -35.5591 1539.15 -584.38 -680.041
226690 56.1738 78.7436 -68.593 18.3998 23.9553 -50.87 564.76 457.965 -1149.78
226700 27.3775 110.007 -100.933 -10.5818 57.1812 -66.1749 -395.533 1531.41 -1653.6
226710 0.951588 144.496 -129.509 -36.4005 89.6007 -79.6732 -1250.64 2609.06 -2129.65
226720 -21.1943 183.628 -150.463 -58.4657 118.842 -88.5201 -1970.97 3609.13 -2479.84
226730 -39.3294 221.55 -159.329 -77.1852 142.22 -90.5519 -2572.75 4429.18 -2620.69
226740 -53.8855 250.089 -152.16 -92.74 157.132 -85.6365 -3065.88 4972.69 -2532.42
226750 -64.1554 264.522 -130.966 -104.34 161.252 -75.5135 -3432.92 5168.91 -2263.38
226760 -70.994 266.054 -104.045 -111.045 153.801 -62.2945 -3657.2 5006.93 -1891.7
226770 -75.7248 257.315 -80.147 -112.943 137.699 -47.4409 -3756.61 4567.78 -1477.37
226780 -78.5605 239.901 -61.6995 -111.162 118.432 -31.6623 -3771.06 3998.07 -1038.63
226790 -77.2534 217.284 -44.731 -106.51 100.667 -15.5557 -3713.89 3430.34 -572.373
226800 -68.2999 194.518 -25.4222 -98.8322 85.8214 -0.0587594 -3554.11 2928.92 -90.8482
226810 -49.732 176.225 -4.03572 -87.8979 73.2959 14.0996 -3253.36 2502.61 373.176
226820 -21.842 164.534 15.7527 -73.4945 62.5821 26.8396 -2795.86 2147.9 793.686
226830 12.6318 158.714 32.4773 -54.7678 54.1938 38.7081 -2173.16 1866.66 1169.87
226840 50.9663 156.657 48.0061 -30.3377 48.5439 50.1424 -1368.75 1654.39 1515.43
226850 93.2783 157.961 63.8454 0.586617 45.2798 61.1131 -371.632 1495.55 1839.44
226860 142.3 162.927 79.9239 36.9482 43.5099 71.2778 801.171 1375.96 2138.86
226870 199.951 168.611 93.9792 76.0614 42.4727 79.6762 2091.83 1288.6 2385.53
226880 261.63 168.876 103.554 114.322 41.5787 83.9219 3397.18 1218.42 2509.26
226890 316.092 158.758 107.932 147.827 39.371 80.5785 4571.14 1120.4 2412.37
226900 351.625 139.103 105.811 172.864 33.5282 66.7722 5451.97 920.858 2008.74
226910 361.995 112.196 92.6024 186.181 21.6824 42.2743 5908.17 548.968 1275.46
226920 348.102 78.5317 63.2354 185.193 3.07029 10.5934 5861.81 -27.477 294.663
226930 315.418 36.9486 18.912 167.898 -21.2312 -21.976 5282.21 -781.746 -758.47
226940 269.443 -11.4515 -29.0085 133.788 -48.3838 -48.8786 4185.19 -1624.69 -1673.53
226950 211.476 -61.9737 -63.4988 84.9031 -74.6616 -64.9377 2643.19 -2429.26 -2254.51
226960 139.955 -109.635 -71.669 26.0425 -96.7328 -66.462 782.952 -3088 -2352.36
226970 56.1204 -151.246 -51.9579 -36.7183 -113.356 -51.8977 -1225.82 -3570.54 -1906.57
226980 -30.2577 -185.845 -10.9689 -97.0928 -126.187 -22.7691 -3180.45 -3935 -975.238
226990 -104.697 -213.022 43.2904 -149.517 -138.814 16.4727 -4872.81 -4292.46 288.696
227000 -155.816 -233.909 104.505 -189.635 -154.984 60.1385 -6137.56 -4759.03 1697.06
227010 -182.157 -253.211 166.923 -215.141 -176.49 102.715 -6901.4 -5401.47 3073.75
227020 -192.416 -276.533 224.456 -226.594 -202.314 139.317 -7212.71 -6198.17 4270
227030 -197.824 -304.166 269.953 -227.276 -229.368 165.779 -7216.29 -7059.85 5157.16
227040 -202.944 -334.769 295.294 -221.848 -255.052 178.833 -7061.6 -7888.86 5624.74
227050 -204.164 -363.843 294.629 -213.519 -277.986 176.618 -6816.44 -8624.63 5595.68
227060 -197.46 -385.322 266.632 -202.861 -298.078 158.246 -6460.91 -9243.55 5032.6
227070 -181.461 -395.108 215.31 -188.136 -314.523 123.425 -5932.45 -9714.62 3927.85
227080 -157.736 -393.82 147.088 -166.677 -324.032 72.7333 -5168.6 -9965.61 2309.81
227090 -128.769 -383.921 68.2731 -136.949 -322.699 8.77202 -4159.58 -9909.67 272.41
227100 -95.6034 -364.307 -15.8083 -100.901 -308.522 -63.2776 -2982.2 -9498.97 -2018.76
227110 -56.1856 -330.525 -101.287 -62.6775 -282.787 -137.388 -1757.88 -8746.69 -4369.49
227120 -10.2206 -279.676 -183.645 -25.7889 -248.465 -208.01 -574.865 -7709.58 -6599.96
227130 38.5301 -214.894 -258.982 8.83301 -208.789 -270.023 545.665 -6458.2 -8553.18
227140 84.5131 -144.232 -324.87 41.4386 -165.964 -319.277 1607.82 -5059.23 -10107.5
227150 124.683 -75.8096 -379.485 71.0224 -120.715 -353.891 2578.59 -3566.11 -11214.7
227160 158.374 -15.4673 -422.053 95.8531 -72.7952 -375.559 3392.47 -2004.77 -11927.9
227170 183.917 38.1924 -450.28 115.258 -21.46 -388.871 4009.6 -370.231 -12381.3
227180 198.941 89.8143 -461.666 129.597 32.9215 -398.504 4425.07 1329.73 -12704.2
227190 203.053 142.331 -457.628 138.42 87.7877 -405.451 4630.77 3030.65 -12924.8
227200 200.065 193.417 -444.113 140.118 139.354 -406.832 4607.76 4629.36 -12964.6
227210 193.87 236.276 -425.781 133.406 184.538 -398.92 4354.99 6030.79 -12716.7
