# Time-averaged data for fix 2
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6] c_Ag_mom[1] c_Ag_mom[2] c_Ag_mom[3]
337670 -55.8352 -135.696 -204.978 37.1541 -152.286 -116.859 1267.42 -4765.38 -3738.09
337680 -37.2836 -113.104 -222.115 33.8945 -142.82 -111.947 1141.22 -4512.14 -3573.94
337690 -21.1495 -89.3536 -236.081 34.6203 -123.307 -106.049 1132.69 -3948.28 -3392.77
337700 -7.63798 -59.8697 -241.709 41.4102 -95.091 -101.858 1295.9 -3087.84 -3264.89
337710 6.11555 -21.5213 -236.769 53.8831 -60.076 -100.112 1625.3 -1975.39 -3196.25
337720 23.1363 23.1937 -224.463 69.7034 -20.5611 -100.186 2069.76 -695.771 -3163.17
337730 46.0415 68.492 -209.44 86.3082 19.8312 -101.581 2575.27 620.424 -3163.6
337740 74.7055 109.648 -194.227 101.931 57.0662 -104.75 3101.43 1833.35 -3220.71
337750 106.29 145.337 -179.122 115.583 88.2247 -109.568 3607.09 2847.61 -3342.63
337760 135.268 177.103 -165.486 126.513 112.148 -114.62 4039.11 3632.17 -3490.35
337770 156.575 206.168 -153.794 134.114 129.469 -116.806 4343.86 4205.3 -3576.35
337780 167.652 230.459 -141.166 137.909 141.602 -112.555 4484.98 4598.23 -3482.48
337790 169.127 246.956 -121.512 137.57 149.371 -98.8295 4457.36 4823.65 -3100.67
337800 164.783 254.108 -89.3767 133.739 152.816 -74.954 4301.04 4883.13 -2387.63
337810 158.943 251.212 -43.8993 128.483 151.308 -42.7503 4102.57 4769.72 -1391.6
337820 155.414 237.669 9.44514 124.569 143.495 -6.6571 3958.32 4457.15 -246.498
337830 152.308 214.672 61.1155 123.03 128.275 27.6415 3904.17 3926.65 860.705
337840 146.035 185.537 101.113 122.056 106.454 55.4935 3873.94 3203.84 1769.79
337850 133.833 152.234 124.456 117.917 80.4737 75.3384 3740.97 2357.98 2422.62
337860 116.556 115.893 134.406 107.87 52.8092 88.2209 3414.06 1465.05 2859.78
337870 96.3233 78.9297 138.576 91.7269 24.8101 96.7913 2889.01 581.105 3167.93
337880 75.1632 45.8473 141.278 70.8739 -2.80618 104.005 2217.47 -254.039 3441.12
337890 53.8099 18.9912 143.224 46.5123 -29.1018 112.753 1447.98 -1013.19 3755.2
337900 32.7764 -5.29923 144.17 19.2644 -53.1618 124.313 596.783 -1697.62 4136.52
337910 9.16967 -33.4431 144.67 -10.4279 -74.9513 137.567 -336.143 -2344.38 4544.66
337920 -20.6561 -68.8339 146.014 -41.2434 -95.8927 149.876 -1330.17 -3002.79 4897.08
337930 -57.1682 -109.03 148.378 -71.0106 -117.438 158.561 -2320.31 -3703.31 5121.59
337940 -95.0482 -149.885 150.154 -97.3184 -140.127 162.457 -3208.07 -4443.98 5192.02
337950 -125.687 -188.824 149.166 -118.398 -163.273 161.827 -3903.47 -5195.86 5123.31
337960 -144.271 -222.717 144.709 -133.918 -185.406 157.117 -4373.71 -5915.99 4940.98
337970 -153.285 -248.377 138.354 -144.946 -204.909 148.76 -4664.62 -6553.54 4659.81
337980 -161.649 -264.429 132.79 -152.64 -220.091 137.006 -4856.56 -7052.19 4282.3
337990 -177.154 -273.95 127.739 -156.458 -229.037 121.868 -4974.05 -7359.56 3796.89
338000 -196.775 -280.859 119.237 -154.196 -230.346 103.161 -4962.08 -7436.51 3180.56
338010 -210.637 -284.436 102.211 -145.199 -223.747 80.9224 -4762.76 -7263.65 2428.2
338020 -206.328 -278.718 75.5499 -131.185 -210.459 56.3509 -4382.81 -6858.95 1583.11
338030 -181.477 -260.843 42.8032 -115.289 -192.739 31.4422 -3881.56 -6280.14 725.757
338040 -142.201 -235.463 9.74484 -99.463 -171.953 8.25315 -3328.03 -5577.51 -64.179
338050 -99.1752 -210.039 -17.6231 -84.3897 -147.323 -12.0472 -2784.75 -4757.01 -728.558
338060 -62.8673 -190.281 -34.0997 -70.4237 -118.476 -28.3745 -2305.67 -3833.53 -1227.45
338070 -35.1047 -177.196 -38.5076 -57.6723 -87.7326 -40.0442 -1912.98 -2879.46 -1547.33
338080 -10.0737 -166.538 -34.4157 -45.6299 -59.2248 -47.4004 -1568.36 -1995.01 -1724.55
338090 18.2921 -154.188 -28.946 -32.4526 -36.186 -52.0784 -1171.83 -1260.76 -1839.83
338100 52.633 -140.08 -29.2486 -14.4566 -19.7484 -55.9527 -596.775 -708.12 -1968.92
338110 89.5807 -124.374 -37.2889 11.6282 -8.55526 -60.0789 247.315 -311.574 -2141.39
338120 126.908 -104.783 -49.4983 46.5076 0.111338 -65.0597 1365.78 4.62635 -2351.92
338130 165.421 -77.3103 -62.351 87.4661 9.90272 -71.667 2669.92 347.936 -2595.62
338140 206.131 -40.2985 -76.9118 129.141 23.7833 -80.2831 4003.44 821.412 -2872.18
338150 245.878 3.94387 -95.1315 165.71 43.2383 -90.2021 5195.65 1482.21 -3167.03
338160 279.046 50.2636 -114.089 192.935 67.5737 -100.367 6106.36 2314.06 -3452.25
338170 299.181 92.3906 -127.699 208.176 94.1836 -110.312 6629.87 3231.68 -3708.09
338180 301.627 124.74 -131.914 209.536 120.071 -119.784 6687.5 4120.39 -3936.28
338190 287.384 143.385 -127.719 196.267 142.71 -128.445 6253.89 4880.13 -4146.15
338200 261.232 147.736 -119.809 169.85 160.183 -135.626 5399.4 5436.93 -4332.55
338210 228.798 140.976 -112.829 135.288 170.793 -140.6 4295.72 5741.46 -4477.66
338220 192.005 128.109 -109.326 99.7714 173.487 -143.702 3171.98 5785.22 -4575.87
338230 153.248 114.302 -109.091 70.3596 169.035 -146.576 2243.3 5612.82 -4648.89
338240 119.679 103.006 -111.961 51.393 159.744 -150.487 1640.84 5310.83 -4727.65
338250 97.8517 96.9254 -117.737 43.53 148.689 -155.192 1383.16 4976.22 -4818.89
338260 89.4494 95.7093 -122.641 44.8155 137.793 -158.554 1395.06 4662.7 -4879.11
338270 88.8455 95.9067 -120.966 51.3096 126.545 -157.367 1544.71 4349.63 -4818.32
338280 90.2109 94.3744 -110.508 58.6393 114.007 -149.187 1697.81 3999.72 -4569.02
338290 88.8363 89.0943 -93.4796 63.1477 100.891 -134.318 1757.58 3610.62 -4135.81
338300 84.1986 77.6159 -71.2886 62.7059 88.5198 -114.83 1673.09 3196.04 -3565.75
338310 77.7245 59.3087 -42.9568 56.6778 77.3347 -93.0993 1438.68 2763.98 -2914.88
338320 70.879 38.8813 -7.65298 45.1675 66.3369 -71.1446 1066.36 2317 -2236.47
338330 63.0306 26.6918 33.295 28.1788 54.7573 -50.2953 555.925 1883.25 -1576
338340 52.5292 29.2984 75.4213 6.65896 44.47 -31.4357 -75.0542 1557.45 -976.42
338350 38.7225 43.7583 112.698 -16.1818 40.1504 -15.18 -747.022 1472.24 -477.437
338360 21.2792 62.6345 139.88 -36.3588 45.0122 -1.97498 -1353.23 1692.92 -92.2435
338370 2.47161 80.7602 155.529 -51.7328 57.9025 8.48891 -1838.7 2155.3 200.403
338380 -16.3598 94.2138 161.024 -63.5521 74.4156 16.1672 -2229.34 2706.33 423.792
338390 -35.3738 99.6313 159.608 -74.5028 89.5712 20.8099 -2587.73 3184.9 573.634
338400 -56.3567 96.0944 155.686 -86.258 99.5902 22.1992 -2941 3477.79 629.077
338410 -78.6578 85.4442 153.037 -97.6837 102.411 20.9062 -3248.19 3534.64 587.546
338420 -99.6747 70.3817 152.2 -106.157 97.6689 18.1607 -3437.39 3360.41 478.85
338430 -115.737 52.6607 151.129 -110.327 86.7528 15.1732 -3479.53 3000.97 351.873
338440 -122.299 32.913 148.236 -111.419 71.7143 13.2243 -3421.26 2524.33 266.81
338450 -120.953 12.6766 144.191 -111.838 54.9815 13.8236 -3340.97 2009.15 286.87
338460 -119.583 -6.80062 142.294 -112.777 38.8474 18.5722 -3290.48 1528.33 455.673
338470 -125.985 -24.2838 145 -114.37 24.4437 28.0507 -3296.72 1107.65 776.553
338480 -141.485 -37.9859 152.875 -117.893 10.1082 41.0327 -3410.92 691.278 1200.94
338490 -161.399 -47.9525 163.704 -125.894 -7.19104 54.7561 -3716.78 174.318 1644.58
338500 -182.853 -58.7772 173.027 -139.856 -28.6029 66.8021 -4254.14 -498.353 2040.32
338510 -203.525 -76.768 178.354 -158.327 -51.6218 76.0245 -4954.41 -1265.82 2358.74
338520 -217.617 -102.232 180.883 -177.791 -71.5763 81.2517 -5670.64 -1982.04 2571.72
338530 -219.274 -126.974 180.985 -194.849 -84.486 81.1954 -6257.12 -2502.7 2630.13
338540 -206.019 -141.12 173.42 -206.829 -88.7396 74.9939 -6613.87 -2749.88 2482.46
338550 -180.686 -141.657 149.703 -211.19 -84.7753 62.6021 -6673.93 -2723.23 2100.32
338560 -150.518 -131.596 104.567 -205.653 -74.5858 43.9681 -6402.55 -2478.85 1481.12
338570 -123.324 -114.46 41.6276 -190.131 -61.0057 18.6385 -5842.54 -2095.35 629.117
338580 -102.609 -91.7471 -30.7957 -168.098 -46.4947 -14.1797 -5121.55 -1635.15 -451.741
338590 -85.815 -63.1345 -105.607 -144.154 -31.7914 -54.1014 -4371.46 -1125.11 -1739.79
338600 -68.7793 -31.6498 -177.526 -120.869 -16.6675 -99.0822 -3646.27 -574.49 -3176.9
338610 -46.8108 -4.4465 -241.33 -97.6168 -1.05229 -145.778 -2911.28 -18.9518 -4658.98
338620 -20.9023 12.5575 -294.541 -72.019 12.9457 -189.578 -2090.82 451.3 -6040.11
338630 4.79544 20.2536 -337.033 -42.1063 22.1051 -225.498 -1140.44 734.193 -7172.13
338640 29.0528 23.1262 -367.851 -7.62997 23.8924 -250.066 -67.9459 765.42 -7947.07
338650 53.2158 23.1484 -384.461 29.933 17.2235 -261.857 1089.86 519.869 -8316.79
338660 81.203 17.8687 -383.013 68.16 2.44821 -261.173 2274.64 6.51705 -8282.51
338670 113.991 3.90049 -358.904 104.444 -18.1661 -248.853 3413.38 -714.308 -7855.42
338680 147.734 -18.2662 -311.559 136.335 -40.2767 -225.066 4424.67 -1514.43 -7042.53
338690 176.81 -43.5402 -248.48 161.257 -59.2544 -190.261 5219.05 -2238.36 -5880.34
338700 198.02 -64.5583 -183.489 176.905 -72.7125 -146.433 5719.28 -2779.82 -4470.36
338710 210.131 -75.0818 -128.51 182.232 -80.9375 -97.8431 5893.11 -3119.38 -2967.04
338720 211.914 -74.9145 -85.822 177.853 -86.0509 -49.5417 5755.31 -3291.34 -1513.17
338730 202.223 -70.09 -49.0033 165.779 -89.1854 -5.45638 5350.66 -3339.94 -186.337
338740 180.688 -69.1303 -10.877 148.789 -90.7206 32.5169 4758.78 -3316.14 992.192
338750 153.122 -75.5934 28.948 130.298 -91.3504 64.0282 4094.42 -3274.16 2020.53
338760 130.206 -86.5849 64.5217 113.021 -91.9215 89.9473 3476.04 -3246.96 2896.79
338770 120.625 -96.3029 88.7875 98.4899 -93.0744 111.655 2984.23 -3241.72 3622.86
338780 124.899 -101.12 99.597 87.2336 -95.0304 129.853 2643.03 -3257.7 4211.42
338790 136.286 -100.054 101.466 78.9848 -96.9389 144.523 2420.76 -3275.42 4683.23
338800 146.805 -92.7759 100.866 72.2464 -96.1572 155.291 2235.15 -3225.72 5058.49
338810 152.793 -78.2699 101.576 64.5495 -89.0263 162.01 1991.98 -3001.61 5347.99
338820 152.779 -56.7775 102.182 54.1786 -72.6133 165.2 1653.6 -2505.94 5551.28
338830 148.465 -28.1945 97.6395 41.6968 -45.4652 166.049 1253.18 -1680.99 5667.92
338840 139.325 9.81339 84.4447 28.7435 -8.11699 165.848 847.91 -519.172 5709.47
338850 124.183 61.7917 66.4318 17.114 36.9722 165.624 478.392 923.37 5694.39
338860 101.906 127.727 52.1344 8.24053 85.6376 165.026 171.369 2514.67 5632.12
338870 77.0382 198.022 49.3026 3.84373 132.466 163.183 -24.9944 4057.42 5514.09
338880 56.8742 255.741 57.842 6.00522 171.933 158.777 -22.7203 5343.63 5316.65
338890 48.0555 287.529 71.902 16.8282 200.471 151.455 272.098 6238.32 5017.98
338900 54.4548 291.907 82.5692 37.1282 217.88 141.291 901.221 6739.95 4613.03
338910 75.4791 278.533 85.0141 65.9353 227.331 128.193 1832.12 6973.68 4111.56
338920 106.986 260.798 81.202 100.936 233.218 112.388 2975.19 7109.49 3545.15
338930 142.92 246.793 74.5513 138.699 237.782 95.1885 4205.46 7248.92 2980.58
338940 180.54 236.049 65.9864 174.781 239.803 79.1398 5378.22 7362.52 2498.86
338950 218.53 222.486 54.3739 204.798 235.888 66.6352 6372.22 7325.04 2149.97
338960 254.134 202.989 39.1093 227.151 222.746 58.2702 7141.72 7006.95 1932.95
338970 282.068 179.373 23.8865 243.004 199.149 53.2084 7708.53 6346.45 1808.5
338980 299.216 153.534 13.6018 253.858 166.436 49.3806 8103.27 5366.18 1710.6
338990 306.834 123.445 10.7856 259.526 127.108 44.3367 8317.91 4136.84 1560.29
339000 306.841 86.9158 13.5126 258.531 83.5266 36.3166 8304.87 2735.13 1306.3
339010 298.257 44.1188 18.738 249.229 37.8181 25.9281 8008.64 1240.78 969.479
339020 277.73 -0.779892 24.8884 230.636 -7.49332 16.0141 7394.41 -249.12 639.114
339030 241.521 -42.4816 33.5708 202.819 -49.3847 9.49317 6458.97 -1625.08 414.559
339040 189.277 -78.7246 47.74 166.199 -84.9126 7.73502 5220.85 -2784.9 351.767
339050 125.94 -109.495 67.7942 120.79 -111.65 10.7848 3706.58 -3654.17 459.732
339060 59.0009 -134.109 88.9755 67.2671 -128.79 18.3357 1974.35 -4202.23 720.778
339070 -5.24249 -150.664 104.999 10.0363 -136.555 29.7466 169.871 -4440.74 1101.86
339080 -64.2069 -157.86 112.582 -42.8161 -135.681 43.8138 -1471.03 -4399.65 1554.72
339090 -115.392 -154.311 112.196 -83.4804 -126.665 58.4984 -2720.85 -4100.91 2010.99
339100 -153.711 -138.857 107.229 -108.105 -109.879 70.9887 -3466.01 -3554.74 2389.77
339110 -173.742 -112.779 100.838 -117.272 -85.9095 78.6794 -3721.81 -2782.57 2620.65
339120 -174.554 -83.2451 93.9711 -114.167 -56.4523 80.6511 -3585.84 -1853.68 2670.2
339130 -161.707 -60.2657 86.5573 -102.365 -25.4276 77.6176 -3181.4 -909.283 2560.58
339140 -142.822 -48.5647 80.1581 -84.4386 0.898676 71.5292 -2612.72 -141.91 2359.33
339150 -121.68 -44.6552 76.1099 -62.5447 15.8422 64.2327 -1952.44 272.12 2135.84
339160 -96.4445 -43.8056 73.2217 -39.1014 15.1564 56.5252 -1260.25 233.377 1913.98
339170 -64.1387 -47.9378 68.0529 -17.0229 -1.5498 47.4969 -605.103 -262.37 1650.22
339180 -25.7976 -64.383 56.2647 0.98638 -30.3626 34.9007 -61.9915 -1129.84 1264.34
339190 12.129 -98.0757 34.6818 13.6414 -64.8436 17.4073 321.355 -2207.53 709.007
339200 41.0114 -145.821 1.80169 21.9089 -98.0764 -4.00362 558.167 -3296.29 7.84149
339210 56.2853 -196.297 -40.9534 28.7871 -125.333 -27.0619 729.862 -4228.13 -770.456
339220 61.0148 -236.2 -87.1043 37.6405 -145.475 -49.8552 956.292 -4911.94 -1553.49
339230 63.8388 -255.401 -126.539 50.6806 -158.823 -71.1035 1335.39 -5321.13 -2280.7
339240 73.0036 -252.279 -151.923 67.8663 -165.591 -89.592 1882.56 -5464.8 -2899.27
339250 89.8861 -233.924 -162.691 86.799 -165.687 -103.498 2514.51 -5382.44 -3360.89
339260 108.672 -212.383 -163.082 103.873 -160.37 -110.776 3091.63 -5150.81 -3623.67
339270 123.611 -195.788 -156.448 115.501 -152.489 -110.313 3477.64 -4874.93 -3651.95
339280 131.576 -185.108 -143.679 118.882 -145.931 -101.791 3582.08 -4655.74 -3423.8
339290 130.517 -176.683 -124.924 113.044 -143.255 -86.3124 3379.16 -4554.18 -2954.24
339300 118.546 -169.362 -99.8866 98.7694 -144.873 -66.1461 2889.91 -4579.02 -2304.81
339310 94.9881 -164.082 -68.7641 76.8451 -149.423 -44.1184 2143.06 -4703.93 -1562.78
339320 63.0321 -161.357 -32.8447 47.4054 -155.434 -22.4089 1154.97 -4890.63 -811.655
339330 26.0616 -160.465 2.94366 9.91195 -161.69 -2.58851 -61.2627 -5092.75 -117.3
339340 -12.1303 -160.54 32.9991 -34.8884 -166.672 14.1837 -1462.23 -5250.54 473.86
339350 -49.7208 -159.271 54.623 -83.3259 -167.975 27.7059 -2937.24 -5291.29 941.365
339360 -88.763 -153.488 68.9212 -128.898 -162.433 38.348 -4310.74 -5129.59 1303.47
339370 -131.74 -139.568 80.2002 -165.312 -147.165 47.3289 -5417.69 -4684.21 1617.59
339380 -176.448 -113.912 94.7862 -190.879 -121.361 56 -6200.98 -3920.15 1946.79
339390 -214.477 -75.0219 113.772 -207.424 -86.503 65.6804 -6695.99 -2860.89 2328.92
339400 -239.072 -24.3167 130.998 -215.969 -45.0438 77.5876 -6922.75 -1566.78 2771.41
339410 -249.466 35.2402 138.111 -214.743 0.136938 91.8419 -6843.17 -119.921 3246.14
339420 -247.805 99.6928 132.193 -202.045 46.2551 106.609 -6427.01 1387.75 3687.68
339430 -235.197 163.624 118.197 -179.718 90.9388 118.568 -5730.24 2864.9 4008.68
339440 -210.391 221.027 105.055 -152.816 132.055 124.181 -4891.74 4221.5 4127.87
339450 -175.463 266.591 97.9073 -126.57 167.36 121.404 -4063.35 5371.32 4000.68
339460 -137.791 298.395 92.4896 -103.913 195 110.431 -3339.26 6246.11 3630.87
339470 -106.171 316.809 80.6649 -84.9118 213.706 92.4327 -2733.55 6816.36 3037.79
339480 -85.1577 323.391 59.5761 -68.5959 224.066 67.4043 -2221.59 7109.44 2221.65
339490 -73.746 320.461 32.8649 -54.9322 227.978 34.9128 -1790.72 7201.54 1183.62
339500 -66.8993 310.941 4.99817 -44.5119 227.652 -3.61918 -1448.74 7175.28 -31.0885
339510 -61.217 296.033 -23.3354 -37.8534 224.179 -44.7066 -1208.51 7074.65 -1320.53
339520 -56.4341 275.521 -53.4421 -34.8473 217.47 -83.8946 -1070.33 6893 -2551.89
339530 -49.6075 248.794 -85.2711 -34.1545 206.486 -117.684 -1010.78 6592.49 -3612.89
339540 -39.6442 217.042 -117.669 -34.5405 190.026 -144.855 -990.012 6126.44 -4462.19
339550 -25.3098 182.233 -151.051 -34.9698 167.098 -166.133 -972.387 5452.1 -5128.92
339560 -6.71826 145.354 -184.875 -34.9864 137.272 -181.896 -938.898 4542.86 -5640.3
339570 12.8848 105.707 -214.041 -33.8433 101.313 -190.928 -872.168 3408.18 -5956.94
339580 29.2845 63.3014 -231.22 -29.7361 61.0771 -191.03 -732.903 2109.21 -5990.64
339590 42.8095 19.8001 -233.784 -20.9656 19.3198 -180.182 -477.365 746.57 -5665.94
339600 58.6986 -22.2786 -225.347 -7.85125 -20.7853 -157.983 -105.985 -572.111 -4969.61
339610 81.4063 -61.2306 -210.199 7.25268 -56.3479 -126.414 321.911 -1753.66 -3972.96
339620 109.331 -94.7288 -189.574 21.4886 -85.0781 -90.0638 725.768 -2726.23 -2822.89
339630 137.422 -119.018 -161.184 32.8088 -105.525 -54.8933 1044.43 -3447.08 -1699.75
339640 159.969 -131.437 -124.356 39.9954 -117.78 -25.7222 1241.47 -3910.18 -755.412
339650 171.194 -133.91 -84.0886 42.1537 -122.891 -4.42268 1291.81 -4141.67 -63.1606
339660 168.579 -131.91 -49.6865 38.7573 -122.281 10.2678 1180.08 -4177.66 391.131
339670 155.767 -129.046 -26.2556 30.0146 -116.874 20.9158 914.734 -4037.84 673.394
339680 137.716 -124.999 -10.3678 17.3826 -107.514 29.4152 535.153 -3732.7 858.213
339690 116.261 -119.332 5.13267 2.99987 -96.272 36.6663 93.2659 -3313.94 1011.69
339700 92.5171 -116.02 25.4875 -11.1518 -86.2865 43.2127 -362.093 -2899.5 1191.31
339710 67.3223 -122.268 52.09 -23.4697 -80.6531 49.8813 -774.892 -2629.32 1436.74
339720 43.5318 -140.811 80.277 -31.8953 -81.299 57.7102 -1068.21 -2599.62 1757.82
339730 25.9382 -166.134 102.033 -34.1282 -88.6957 67.5103 -1155.32 -2818.89 2131.66
339740 21.0172 -188.288 113.006 -28.6346 -101.271 78.7247 -978.812 -3201.71 2508.16
339750 33.1884 -200.149 117.416 -15.9593 -115.165 89.8027 -551.077 -3604.76 2836.58
339760 62.1625 -201.945 122.307 1.66081 -125.843 99.5412 46.1046 -3881.86 3105.45
339770 97.9942 -195.851 132.923 21.6428 -129.145 108.695 712.495 -3928.77 3348.99
339780 129.628 -182.926 150.159 42.5105 -122.942 118.533 1375.86 -3689.8 3608.47
339790 152.478 -162.037 169.95 62.8669 -106.292 128.989 1986.65 -3135.98 3882.32
339800 165.467 -129.919 185.11 80.3827 -79.0538 137.072 2486.98 -2255.85 4085.35
339810 170.486 -83.6753 188.38 92.0128 -41.9946 136.996 2796.58 -1055.88 4052.64
339820 169.791 -24.981 175.33 94.6918 3.4067 122.849 2841.62 428.53 3615.17
339830 164.252 38.7343 144.019 87.3698 54.5935 92.2289 2599.94 2107.64 2696.83
339840 149.16 96.7546 95.3146 71.433 107.053 47.3632 2101.67 3828.67 1343.73
339850 119.961 142.245 33.25 49.4692 155.641 -7.31379 1397.81 5411.06 -327.774
339860 77.5128 173.689 -35.7095 23.443 195.937 -67.4683 551.961 6715.78 -2193.63
339870 33.5426 194.889 -104.751 -4.54029 226.397 -129.561 -351.819 7698.82 -4139.11
339880 -1.31046 210.145 -168.666 -32.2321 248.472 -190.118 -1223.93 8403.83 -6044.79
339890 -25.2796 222.231 -224.198 -57.6364 264.718 -244.849 -2005.88 8909.11 -7773.67
339900 -44.0385 232.527 -269.195 -80.0718 277.068 -288.788 -2695.73 9277.11 -9174.57
339910 -63.9989 240.224 -301.418 -100.071 286.479 -317.353 -3328.83 9540.84 -10113.3
339920 -86.2316 243.637 -318.487 -117.795 293.766 -328.159 -3912.56 9728.72 -10519.3
339930 -104.709 242.458 -318.867 -131.489 300.024 -322.098 -4374.34 9883.73 -10415.5
339940 -110.812 239.974 -303.566 -137.52 305.994 -303.502 -4583.04 10041.7 -9919.7
339950 -98.5313 239.836 -276.983 -132.042 311.131 -279.062 -4417.64 10195.5 -9216.77
339960 -70.0556 242.854 -243.843 -113.196 313.9 -255.178 -3818.9 10288.4 -8501.73
339970 -30.3277 244.42 -208.121 -81.0679 312.189 -236.356 -2800.01 10237.9 -7905.4
339980 15.1675 237.446 -171.264 -38.1975 304.11 -222.903 -1448.34 9967.88 -7439.34
339990 61.6939 216.266 -134.863 9.84145 288.157 -211.21 68.7518 9429.27 -6999.07
340000 106.561 180.635 -101.277 55.8588 263.199 -195.652 1539.9 8601.02 -6434.96
340010 146.374 134.573 -71.0286 93.7156 228.832 -172.304 2776.95 7488.71 -5641.25
340020 176.39 82.7029 -40.5734 120.079 185.878 -140.619 3662.69 6128.22 -4603.09
340030 193.173 30.0207 -5.91962 134.719 136.941 -103.061 4178.54 4592.48 -3384.34
340040 196.56 -19.1342 32.333 139.841 86.1718 -62.5819 4390.55 2993.64 -2071.24
340050 188.655 -63.1504 70.1718 138.462 38.2327 -20.944 4391.35 1458.26 -722.45
340060 173.301 -103.66 106.473 132.891 -3.82714 21.3522 4250.12 70.8898 641.843
340070 154.332 -142.8 144.47 124.106 -40.0647 64.4034 3994.53 -1161.14 2028.73
340080 133.233 -177.811 185.471 111.703 -72.3279 108.199 3612.04 -2264.81 3442.52
340090 110.327 -203.451 226.475 94.5551 -102.081 151.967 3070.77 -3242.53 4849.52
340100 85.518 -217.953 263.947 71.5413 -128.505 193.36 2351.31 -4070.08 6180.68
340110 60.5212 -224.367 297.124 42.8483 -150.034 229.949 1478.68 -4725.88 7363.44
340120 40.4706 -226.096 325.118 11.3714 -166.37 259.939 543.988 -5230.07 8345.12
340130 28.1275 -225.14 344.496 -18.0982 -179.777 282.584 -311.719 -5667.81 9091.56
340140 22.9629 -223.811 352.864 -40.5927 -194.137 297.374 -952.261 -6158.97 9571.22
340150 21.7237 -226.708 351.682 -53.1434 -212.464 303.606 -1302.3 -6783.79 9762.19
340160 20.5694 -236.909 343.973 -55.691 -234.146 301.756 -1369.6 -7520.37 9688.05
340170 16.1543 -252.88 330.269 -50.9442 -255.323 294.434 -1238.71 -8247.5 9436.82
340180 4.90505 -268.061 310.883 -43.5498 -271.811 285.495 -1047.83 -8825.44 9132.89
340190 -12.7149 -275.957 288.911 -38.7106 -281.877 277.847 -943.79 -9185.48 8881.61
340200 -30.532 -275.614 270.156 -40.6608 -286.229 272.524 -1028.3 -9341.98 8727.03
340210 -41.5106 -272.859 258.842 -50.9684 -286.216 268.747 -1327.31 -9348.81 8646.16
340220 -47.6329 -275.162 255.003 -68.1484 -283.571 264.831 -1796.8 -9269.01 8572.96
340230 -55.5616 -283.947 252.69 -88.1642 -279.984 258.85 -2351.26 -9156.32 8429.07
340240 -72.2484 -294.213 243.692 -106.486 -276.239 249.182 -2883.83 -9025.03 8143.97
340250 -96.852 -298.795 224.015 -118.666 -270.992 234.435 -3272.53 -8830.89 7670.2
340260 -120.954 -292.947 196.058 -121.132 -261.392 213.995 -3400.19 -8491.65 6999.28
340270 -133.481 -275.938 164.791 -112.17 -244.915 188.492 -3190.4 -7935.21 6171.53
340280 -126.993 -250.567 134.607 -92.423 -220.947 160.584 -2633.13 -7142.46 5271.53
340290 -103.052 -222.022 108.108 -64.6426 -191.622 133.708 -1796.23 -6168.28 4407.56
340300 -72.4837 -194.67 89.5953 -33.2126 -160.912 110.961 -817.064 -5138.57 3679.78
340310 -46.6864 -170.711 82.8442 -2.63958 -133.744 94.1064 142.604 -4216.2 3157.4
340320 -31.3256 -151.675 86.7505 23.3667 -113.919 84.1493 949.802 -3536.82 2875.49
340330 -24.3517 -138.475 94.6581 42.1322 -102.141 81.6672 1517.13 -3147.87 2834.58
340340 -20.3335 -130.315 100.944 51.9026 -96.7034 86.0864 1800.72 -2997.74 2992.73
340350 -16.0617 -123.264 105.494 52.53 -95.0285 94.6108 1813.74 -2981.12 3257.79
340360 -10.2605 -112.641 112.913 46.3793 -94.9549 102.356 1637.26 -2995.86 3495.89
340370 -1.33805 -97.5334 125.446 38.0244 -94.8803 104.348 1393.79 -2978.01 3575.33
340380 8.92599 -83.1101 137.044 31.3743 -93.8666 98.6361 1187.71 -2910.56 3430.13
340390 20.1777 -75.3548 135.17 28.0373 -91.3542 87.0292 1057.32 -2800.73 3081.68
340400 30.0498 -74.5442 113.477 26.7477 -86.9128 72.3575 965.773 -2649.37 2589.42
340410 34.897 -75.0742 78.0685 24.5389 -80.9851 55.1151 834.092 -2459.62 1980.79
340420 32.1524 -71.7515 41.2556 18.8322 -75.3844 33.462 598.872 -2271.62 1228.75
340430 21.6793 -64.6186 9.45991 8.84828 -72.7276 5.60602 245.078 -2169.78 295.568
340440 6.77086 -58.7551 -20.6205 -4.26405 -75.3761 -27.8166 -199.375 -2241.89 -807.418
340450 -9.88182 -60.5076 -57.0796 -18.9457 -83.8576 -64.0556 -685.973 -2519.66 -2006.46
340460 -24.6274 -73.2112 -103.443 -33.9712 -96.3967 -100.286 -1180.09 -2951.73 -3210.3
340470 -37.5983 -92.9561 -154.641 -49.4186 -110.022 -135.538 -1685.47 -3430.09 -4361.21
340480 -52.494 -110.167 -202.115 -65.9455 -122.166 -169.948 -2225.31 -3851.76 -5443.26
340490 -70.946 -117.399 -240.72 -83.0727 -131.689 -203.54 -2794.07 -4172.24 -6463.87
340500 -91.1331 -116.476 -270.906 -98.2857 -138.836 -236.095 -3316.89 -4413.21 -7440.05
340510 -108.843 -114.586 -297.075 -107.435 -144.318 -267.459 -3657.07 -4625.1 -8391.44
340520 -117.47 -116.228 -323.18 -107.009 -148.596 -297.412 -3688.4 -4836.48 -9326.57
